ID,SourceText,Russian,English,Notes,Reasons,Packages,AllIDs,Locations
151665864036,"Мне нужна помощь, неотложно!","Мне нужна помощь, неотложно!",I need help—now!,manual-reviewed-google,google-draft,jazz-units,151665864036 | 259340094074 | 687221729960,jazz-units:items.lua:116502 | jazz-units:items.lua:116379 | jazz-units:items.lua:116450
152608247986,Понял!,Понял!,Got it!,manual-reviewed-google,google-draft,jazz-units,152608247986 | 263680299412,jazz-units:items.lua:115353 | jazz-units:items.lua:115173
153980462714,Мёрк,Мёрк,Mörk,manual-reviewed-google,google-draft,jazz-units,153980462714,jazz-units:Code/Mercenary.lua:156
156206279384,"Иди, дам тебе валерьяночки!","Иди, дам тебе валерьяночки!","Come here, I'll give you some valerian!",manual-reviewed-google,google-draft,jazz-units,156206279384,jazz-units:items.lua:115914
164455308660,Гранатомётчик,Гранатомётчик,Grenadier,manual-reviewed-google,google-draft,jazz-units,164455308660 | 347920605650,jazz-units:items.lua:88579 | jazz-units:items.lua:95436 | jazz-units:items.lua:95641 | jazz-units:UnitData/JAZZ_Legion_HeavyT2_Grenadier.lua:21 | jazz-units:UnitData/RebelRPG.lua:21 | jazz-units:UnitData/RebelRPG_Immortal.lua:21 | jazz-units:items.lua:81811 | jazz-units:UnitData/ThugGunner_Stronger_Elite.lua:19
165148802231,Рысь! Что случилось?,Рысь! Что случилось?,Lynx here. What's up?,manual-reviewed-google,google-draft,jazz-units,165148802231,jazz-units:items.lua:115049
168247136303,"Я - профессионал. Просто покажи, в кого стрелять.","Я — профессионал. Просто покажи, в кого стрелять.",I'm a professional. Just point me at the target.,manual-reviewed-google,google-draft,jazz-units,168247136303 | 906548087723,jazz-units:items.lua:115692 | jazz-units:items.lua:115693
169962128097,Батя в здании.,Батя в здании.,Daddy's in the house.,manual-reviewed-google,google-draft,jazz-units,169962128097,jazz-units:items.lua:131698
170093331856,"Да уж, тут и уха целого не найдешь.","Да уж, тут и уха целого не найдешь.","Yeah, good luck finding a whole ear in that mess.",manual-reviewed-google,google-draft,jazz-units,170093331856,jazz-units:items.lua:115895
170534982613,Слит,Слит,Slit,manual-reviewed-google,google-draft,jazz-units,170534982613,jazz-units:Code/Mercenary.lua:175
172629795100,"Я стараюсь не допускать эмоций, когда убиваю, но... если честно... Это было просто здорово!","Я стараюсь не допускать эмоций, когда убиваю, но... если честно... Это было просто здорово!","I try not to get emotional when I kill, but... honestly... that felt great!",manual-reviewed-google,google-draft,jazz-units,172629795100,jazz-units:items.lua:115267
178898076800,"Извини, эту неделю я занят в Обществе содействия пожарным. Знаешь, обычно я могу сам планировать свое расписание, но только если предупредить меня заблаговременно, угу?","Извини, эту неделю я занят в Обществе содействия пожарным. Знаешь, обычно я могу сам планировать свое расписание, но только если предупредить меня заблаговременно, угу?","Sorry, I'm tied up with the Firefighters' Aid Society this week. I can usually set my own schedule, but only with enough notice, okay?",manual-reviewed-google,google-draft,jazz-units,178898076800,jazz-units:items.lua:114956
187482808739,Доктор Хьюстон.,Доктор Хьюстон.,Dr. Houston.,manual-reviewed-google,google-draft,jazz-units,187482808739,jazz-units:items.lua:116487
188581782749,"Черт. Руди же не мог сделать этого случайно. Это такой намек, чтоб я укрытие занял, точно.","Черт. Руди же не мог сделать этого случайно. Это такой намек, чтоб я укрытие занял, точно.",Damn. Rudy couldn't have done that by accident. Must be his way of telling me to take cover.,manual-reviewed-google,google-draft,jazz-units,188581782749,jazz-units:items.lua:140175
189026777382,Немного везения мне бы сейчас никак не помешало!,Немного везения мне бы сейчас никак не помешало!,Could really use a little luck right now!,manual-reviewed-google,google-draft,jazz-units,189026777382 | 366862204632 | 503068485640 | 982625829884,jazz-units:items.lua:115286 | jazz-units:items.lua:115359 | jazz-units:items.lua:115122 | jazz-units:items.lua:115182
190301337760,"Пару грамм пластика в замок, да? Да?","Пару грамм пластика в замок, да? Да?","Couple grams of plastique in the lock, yeah? Yeah?",manual-reviewed-google,google-draft,jazz-units,190301337760,jazz-units:items.lua:131440
194072583019,Дарт,Дарт,Dart,manual-reviewed-google,google-draft,jazz-units,194072583019,jazz-units:Code/Mercenary.lua:162
194125837412,"Вот так! Знаешь, а мы отлично справились. Ничто не сравнится с женщиной, у которой в руках винтовка, я тебе скажу. Ад не знает ярости! Не забывай.","Вот так! Знаешь, а мы отлично справились. Ничто не сравнится с женщиной, у которой в руках винтовка, я тебе скажу. Ад не знает ярости! Не забывай.","That's it! We did damn well. Nothing like a woman with a rifle in her hands, I'll tell you. Hell hath no fury—don't forget it.",manual-reviewed-google,google-draft,jazz-units,194125837412,jazz-units:items.lua:115733
196405827903,Ламберт,Ламберт,Lambert,manual-reviewed-google,google-draft,jazz-units,196405827903,jazz-units:Code/Mercenary.lua:70
206446981168,Я пустой!,Я пустой!,I'm dry!,manual-reviewed-google,google-draft,jazz-units,206446981168,jazz-units:items.lua:131602
207134300660,че?,Чё?,Huh?,manual-reviewed-google,google-draft,jazz-units,207134300660,jazz-units:items.lua:116499
214018072550,"Скажи мне это в лицо, мля, если ты мужчина!","Скажи мне это в лицо, мля, если мужик!","Say that to my face, asshole—if you're a man!",manual-reviewed-google,google-draft,jazz-units,214018072550,jazz-units:items.lua:131634
221163366923,"Ой, мля. Братан, как его теперь мамке-то отправлять?","Ой, мля. Братан, как его теперь мамке-то отправлять?","Oh, fuck. Bro, how am I supposed to send you home to your mama now?",manual-reviewed-google,google-draft,jazz-units,221163366923,jazz-units:items.lua:131627
221166180370,"Видали? Айс знает, что почем!","Видали? Айс знает, что почем!",See that? Ice knows the score!,manual-reviewed-google,google-draft,jazz-units,221166180370,jazz-units:items.lua:115379
230498571903,Скорч,Скорч,Scorch,manual-reviewed-google,google-draft,jazz-units,230498571903,jazz-units:Code/Mercenary.lua:157
245370968215,Гиро,Гиро,Gyro,manual-reviewed-google,google-draft,jazz-units,245370968215,jazz-units:Code/Mercenary.lua:73
247207957208,"Ну да, я тут сижу и жду, когда ты появишься. У меня другие планы.","Ну да, я тут сижу и жду, когда ты появишься. У меня другие планы.","Yeah, sure, I've just been sitting here waiting for you to show up. I have other plans.",manual-reviewed-google,google-draft,jazz-units,247207957208,jazz-units:items.lua:115528 | jazz-units:UnitData/Jazz_Buzz.lua:66
251440093588,"Э, завязывай!","Э, завязывай!","Hey, knock it off!",manual-reviewed-google,google-draft,jazz-units,251440093588,jazz-units:items.lua:131462
257516510368,"Мать моя святая женщина, и где теперь чья нога?","Мать моя святая женщина, и где теперь чья нога?",My sainted mother... Now whose leg is whose?,manual-reviewed-google,google-draft,jazz-units,257516510368,jazz-units:items.lua:131596
264303659858,"Победа, мля. Пора шмонать жмуров.","Победа, мля. Пора шмонать жмуров.","Fuck yeah, victory. Time to frisk the stiffs.",manual-reviewed-google,google-draft,jazz-units,264303659858,jazz-units:items.lua:131388
267140928253,"Поднимаем рождаемость, мля!","Поднимаем рождаемость, мля!","Boosting the birth rate, fuck yeah!",manual-reviewed-google,google-draft,jazz-units,267140928253,jazz-units:items.lua:131616
269791276611,"Я раньше любил острить на такие темы, но, черт возьми, слишком много моих друзей погибло так же. Мне больше не смешно.","Я раньше любил острить на такие темы, но, черт возьми, слишком много моих друзей погибло так же. Мне больше не смешно.","I used to joke about things like this, but... damn it, too many of my friends died the same way. It's not funny anymore.",manual-reviewed-google,google-draft,jazz-units,269791276611,jazz-units:items.lua:115206
270671509954,Слушаю,Слушаю,I'm listening,manual-reviewed-google,google-draft,jazz-units,270671509954,jazz-units:items.lua:115946
271593846017,Скар,Скар,Scar,manual-reviewed-google,google-draft,jazz-units,271593846017,jazz-units:Code/Mercenary.lua:120
273335796421,Ополченец,Ополченец,Militiaman,manual-reviewed-google,google-draft,jazz-units,273335796421,jazz-units:items.lua:95820
274466626035,"Собираю манатки и выезжаю. К слову, там мой братишка Айс не занят, пригласи его. Он мой братюня от другой мамуни, да и шмаляет что твой Пикассо.","Собираю манатки и выезжаю. К слову, там мой братишка Айс не занят, пригласи его. Он мой братюня от другой мамуни, да и шмаляет что твой Пикассо.","I'm packed and rolling out. By the way, if my bro Ice is free, bring him along. Brother from another mother—and he shoots like Picasso paints.",manual-reviewed-google,google-draft,jazz-units,274466626035,jazz-units:items.lua:131248 | jazz-units:UnitData/JAZZ_Merc_Spouke.lua:77
279996202112,"Может, я опять смогу заснуть!","Может, я опять смогу заснуть!",Maybe I can finally get some sleep!,manual-reviewed-google,google-draft,jazz-units,279996202112,jazz-units:items.lua:116431
282913353932,"Не могу. Вернее, НЕ ХОЧУ.","Не могу. Вернее, НЕ ХОЧУ.","I can't. More like, I DON'T WANT TO.",manual-reviewed-google,google-draft,jazz-units,282913353932,jazz-units:items.lua:116220
283410120330,"Это чо, это из меня столько вытекло? Е-мааа... Парни, у меня третья положительная, если чо....","Это чё, из меня столько вытекло? Ё-ма-а... Парни, у меня третья положительная, если чё...","Whoa, did all that come out of me? Damn... Guys, I'm B-positive, just so you know...",manual-reviewed-google,google-draft,jazz-units,283410120330,jazz-units:items.lua:131709
288720109427,Старший Лейтенант,Старший Лейтенант,Senior Lieutenant,manual-reviewed-google,google-draft,jazz-units,288720109427,jazz-units:items.lua:90016 | jazz-units:UnitData/ArmyCommander_Elite.lua:20
291907236404,Берриман Сил,Берриман Сил,Berryman Seal,manual-reviewed-google,google-draft,jazz-units,291907236404,jazz-units:items.lua:114820 | jazz-units:UnitData/Merc_BarrySeal.lua:23
298710814297,Ууууу!,Ууууу!,Oooooh!,manual-reviewed-google,google-draft,jazz-units,298710814297,jazz-units:items.lua:115179
299656832368,"Да как так-то... Рысь, ты был такой молодой, такой сильный... Сколько женщин было у тебя впереди!","Да как так-то... Рысь, ты был такой молодой, такой сильный... Сколько женщин было у тебя впереди!","How could this happen... Lynx, you were so young, so strong... You had so many women ahead of you!",manual-reviewed-google,google-draft,jazz-units,299656832368,jazz-units:items.lua:140228
300505284870,"Ты можешь уйти из армии, но армия из тебя - никогда.","Ты можешь уйти из армии, но армия из тебя — никогда.","You can leave the army, but the army will never leave you.",manual-reviewed-google,google-draft,jazz-units,300505284870,jazz-units:items.lua:131704
304196752980,Рипер,Рипер,Reaper,manual-reviewed-google,google-draft,jazz-units,304196752980 | 910000000031,jazz-units:Code/Mercenary.lua:116 | jazz-units:Code/Legion.lua:33
304741413170,Ух-х,Ух-х,Ugh!,manual-reviewed-google,google-draft,jazz-units,304741413170,jazz-units:items.lua:131662
310428068750,"Окей, я здесь. Готова к работе.","Окей, я здесь. Готова к работе.","Okay, I'm here. Ready to go.",manual-reviewed-google,google-draft,jazz-units,310428068750,jazz-units:items.lua:116482
311829639652,Молодцом! Мо-лод-цом!,Молодцом! Мо-лод-цом!,Attaboy! Atta-boy!,manual-reviewed-google,google-draft,jazz-units,311829639652,jazz-units:items.lua:131690
313477221859,Балумба Курукуку,Балумба Курукуку,Balumba Kurukuku,manual-reviewed-google,google-draft,jazz-units,313477221859,jazz-units:items.lua:79965 | jazz-units:UnitData/ThugBoss_Balumba.lua:20
317025941794,Командир,Командир,Commander,manual-reviewed-google,google-draft,jazz-units,317025941794 | 516378752870 | 641400217995 | 786423367133,jazz-units:items.lua:80803 | jazz-units:UnitData/ThugBoss_Stronger.lua:20 | jazz-units:items.lua:90889 | jazz-units:UnitData/AdonisSquadLeader_Heavy.lua:20 | jazz-units:items.lua:80894 | jazz-units:UnitData/ThugBoss.lua:20 | jazz-units:items.lua:88176 | jazz-units:UnitData/JAZZ_Legion_LeaderT2_Lieutenant.lua:22
318587916867,"Очевидно, ваш бюджет не позволит вам адекватно оценить мою работу.","Очевидно, ваш бюджет не позволит вам адекватно оценить мою работу.","Clearly, you can't afford what my work is worth.",manual-reviewed-google,google-draft,jazz-units,318587916867,jazz-units:items.lua:116062 | jazz-units:UnitData/Jazz_Spider.lua:48
320684423775,Ай!,Ай!,Ow!,manual-reviewed-google,google-draft,jazz-units,320684423775 | 890000000000359 | 890000000000577 | 890000000001335,jazz-units:items.lua:115369 | jazz-units:items.lua:139608 | jazz-units:items.lua:139974 | jazz-units:items.lua:139252
323249741812,"Ещё один такой „фейерверк"" - и нам придётся копать окопы глубже",Ещё один такой «фейерверк» — и нам придётся копать окопы глубже.,One more 'firework' like that and we'll have to dig the trenches deeper.,manual-reviewed-google,google-draft,jazz-units,323249741812,jazz-units:items.lua:114900
326547059680,"Лучше бы мне в больнице горшки выносить, чем все это терпеть.","Лучше бы мне в больнице горшки выносить, чем все это терпеть.",I'd rather be emptying bedpans at the hospital than put up with this.,manual-reviewed-google,google-draft,jazz-units,326547059680,jazz-units:items.lua:116514
326617220439,Я лучше подожду немного. Не хочу торопиться.,Я лучше подожду немного. Не хочу торопиться.,I'd rather wait a bit. No point rushing.,manual-reviewed-google,google-draft,jazz-units,326617220439 | 665932192541,jazz-units:items.lua:115444 | jazz-units:items.lua:115133
327015948720,Калм,Калм,Kalm,manual-reviewed-google,google-draft,jazz-units,327015948720,jazz-units:Code/Mercenary.lua:178
334448173804,"Может, мне повезет.","Может, мне повезет.",Maybe I'll get lucky.,manual-reviewed-google,google-draft,jazz-units,334448173804,jazz-units:items.lua:115127
336680243662,С этим куском дерьма что-то не так.,С этим куском дерьма что-то не так.,There's something wrong with this piece of crap.,manual-reviewed-google,google-draft,jazz-units,336680243662,jazz-units:items.lua:115450
340601078428,Тяжелое дыхание 2,(тяжело дышит),(breathing heavily),manual-reviewed-google,google-draft,jazz-units,340601078428,jazz-units:items.lua:131492
341972518037,Глейшер,Глейшер,Glacier,manual-reviewed-google,google-draft,jazz-units,341972518037,jazz-units:Code/Mercenary.lua:174
343274888743,"То, что ты просил!","То, что ты просил!",Just what you ordered!,manual-reviewed-google,google-draft,jazz-units,343274888743,jazz-units:items.lua:115885
345428116420,"Ну не могу поверить, что я потратила свою жизнь на этого человека. Меня рвет от одного взгляда на Рысь.","Ну не могу поверить, что я потратила свою жизнь на этого человека. Меня рвет от одного взгляда на Рысь.",I can't believe I wasted my life on that man. Just looking at Lynx makes me sick.,manual-reviewed-google,google-draft,jazz-units,345428116420 | 699368427124,jazz-units:items.lua:115764 | jazz-units:items.lua:115822
349799971764,Меняю позицию!,Меняю позицию!,Changing position!,manual-reviewed-google,google-draft,jazz-units,349799971764,jazz-units:items.lua:131392
349823059626,"Пехота топает, как стадо. Я хожу, как пилот на чужой базе","Пехота топает, как стадо. Я хожу, как пилот на чужой базе.",Infantry stomps around like a herd. I move like a pilot on a foreign airbase.,manual-reviewed-google,google-draft,jazz-units,349823059626,jazz-units:items.lua:114894
352643483332,"Чем этого лечить, проще нового сделать.","Чем этого лечить, проще нового сделать.",Easier to make a new one than patch this one up.,manual-reviewed-google,google-draft,jazz-units,352643483332,jazz-units:items.lua:131619
353671688676,"Подруга...Вики, я бы лучше умерла вместо тебя, или как-нибудь спасла тебя, что ли! Как, черт возьми, я могу оставаться равнодушной, когда такое происходит?","Подруга... Вики, лучше бы я умерла вместо тебя — или хоть как-нибудь тебя спасла! Как, чёрт возьми, оставаться равнодушной, когда такое происходит?",Vicki... my friend. I wish it had been me—or that I could've saved you somehow! How the hell am I supposed to stay detached when this happens?,manual-reviewed-google,google-draft,jazz-units,353671688676,jazz-units:items.lua:116281
358324330880,"Тут безопасно. Осторожно, братан, могут быть еще.","Тут безопасно. Осторожно, братан, могут быть ещё.","This one's safe. Watch it, bro—there may be more.",manual-reviewed-google,google-draft,jazz-units,358324330880,jazz-units:items.lua:131558
358423443108,Ой! Тигр!,Ой! Тигр!,Oh! Tiger!,manual-reviewed-google,google-draft,jazz-units,358423443108,jazz-units:items.lua:116226
366392063705,А вот это - славно.,А вот это — славно.,Now that's nice.,manual-reviewed-google,google-draft,jazz-units,366392063705,jazz-units:items.lua:116427
371809736597,"Ну вы б там обнялись еще, анчоусы!","Ну вы б там обнялись ещё, анчоусы!","Why don't you bunch up even tighter, you anchovies!",manual-reviewed-google,google-draft,jazz-units,371809736597,jazz-units:items.lua:131595
374340837360,"Хлам вонючий. Командир, дай чо-нить нормальное.","Хлам вонючий. Командир, дай чо-нить нормальное.","Stinking piece of junk. Boss, get me something that works.",manual-reviewed-google,google-draft,jazz-units,374340837360,jazz-units:items.lua:131778
374823555124,"Щас потанцуем, В ритме вальса, раз-два, раз-два!","Щас потанцуем! В ритме вальса: раз-два, раз-два!","Let's dance! Waltz time—one-two, one-two!",manual-reviewed-google,google-draft,jazz-units,374823555124,jazz-units:items.lua:131410
376568795049,"Пуля дура, а граната - ложись!","Пуля — дура, а граната — ложись!","A bullet's a fool, but a grenade says: hit the dirt!",manual-reviewed-google,google-draft,jazz-units,376568795049,jazz-units:items.lua:131760
378163598765,Винтовку заело!,Винтовку заело!,The rifle is jammed!,manual-reviewed-google,google-draft,jazz-units,378163598765,jazz-units:items.lua:116005
379480096045,"Вот дерьмо! Я ослеп, как летучая мышь.","Вот дерьмо! Я ослеп, как летучая мышь.",Holy crap! I'm blind as a bat.,manual-reviewed-google,google-draft,jazz-units,379480096045,jazz-units:items.lua:115457
381905762019,Энвил,Энвил,Anvil,manual-reviewed-google,google-draft,jazz-units,381905762019,jazz-units:Code/Mercenary.lua:145
390088025798,"Работаем тихо. Про двести грамм еще в силе, братан.","Работаем тихо. Про двести грамм ещё в силе, братан.","Quiet work. That offer of two hundred grams still stands, bro.",manual-reviewed-google,google-draft,jazz-units,390088025798,jazz-units:items.lua:131638
390477891424,Я готова... ко всему.,Я готова... ко всему.,I'm ready... for anything.,manual-reviewed-google,google-draft,jazz-units,390477891424,jazz-units:items.lua:115736
391843332947,Замечательно!,Замечательно!,Wonderful!,manual-reviewed-google,google-draft,jazz-units,391843332947 | 878842387501 | 979751155093,jazz-units:items.lua:116322 | jazz-units:items.lua:116424 | jazz-units:items.lua:116373
395636543718,Чего-то до хрена их тут.,Чего-то до хрена их тут.,"Damn, there are a lot of them.",manual-reviewed-google,google-draft,jazz-units,395636543718,jazz-units:items.lua:131549
395851346053,Это было просто необходимо. ,Это было просто необходимо.,Had to be done.,manual-reviewed-google,google-draft,jazz-units,395851346053,jazz-units:items.lua:115149
403959952241,Надо перезарядить. ,Надо перезарядить.,Need to reload.,manual-reviewed-google,google-draft,jazz-units,403959952241 | 410271431075,jazz-units:items.lua:115320 | jazz-units:items.lua:115139
407129560284,Ланс,Ланс,Lance,manual-reviewed-google,google-draft,jazz-units,407129560284,jazz-units:Code/Mercenary.lua:104
408060419721,"Ух, мля. Блин, прости, братан, я не со зла. У меня первый раз такое.","Ух, мля. Блин, прости, братан, я не со зла. У меня первый раз такое.","Oh, fuck. Sorry, bro—I didn't mean it. Never done that before.",manual-reviewed-google,google-draft,jazz-units,408060419721,jazz-units:items.lua:131528
418043366071,"Некоторые просто не понимают, как надо разговаривать с людьми, когда у них в руках оружие!..","Некоторые просто не понимают, как надо разговаривать с людьми, когда у них в руках оружие!..",Some people just don't know how to talk to others when they've got a gun in their hands!...,manual-reviewed-google,google-draft,jazz-units,418043366071,jazz-units:items.lua:115224
424414749198,Я слышала какой-то звук! Я совершенно уверена!,Я слышала какой-то звук! Я совершенно уверена!,I heard something! I'm certain of it!,manual-reviewed-google,google-draft,jazz-units,424414749198,jazz-units:items.lua:116456
424870893963,У меня нет времени на этот дешевый треп!,У меня нет времени на этот дешевый треп!,I don't have time for cheap talk!,manual-reviewed-google,google-draft,jazz-units,424870893963,jazz-units:items.lua:115905
425385674976,"Чисто. Ни звука, ни следа. Как в лучших домах","Чисто. Ни звука, ни следа. Как в лучших домах.","Clean. Not a sound, not a trace. First-class work.",manual-reviewed-google,google-draft,jazz-units,425385674976,jazz-units:items.lua:114877
426231816634,Я сейчас просто рухну. Немного отдохнуть - и я опять буду в полном порядке.,Я сейчас просто рухну. Немного отдохнуть — и я опять буду в полном порядке.,I'm about to collapse. Give me a little rest and I'll be good as new.,manual-reviewed-google,google-draft,jazz-units,426231816634,jazz-units:items.lua:115215
430350527253,Достало! Я не собираюсь их весь день искать. Дохлятина!,Достало! Я не собираюсь их весь день искать. Дохлятина!,I'm sick of this! I'm not spending all day hunting them down. Cowards!,manual-reviewed-google,google-draft,jazz-units,430350527253,jazz-units:items.lua:115727
438512970215,Койот,Койот,Coyote,manual-reviewed-google,google-draft,jazz-units,438512970215,jazz-units:Code/Mercenary.lua:151
442282729493,Двигаюсь!,Двигаюсь!,Moving!,manual-reviewed-google,google-draft,jazz-units,442282729493,jazz-units:items.lua:131391
452526429322,"Если бы они только шевельнулись, чтоб я их заметил, я бы их тут же прикончил.","Если бы они только шевельнулись, чтоб я их заметил, я бы их тут же прикончил.","If they'd just twitch so I could spot them, I'd finish them on the spot.",manual-reviewed-google,google-draft,jazz-units,452526429322,jazz-units:items.lua:115163
452684503772,Кхм.,Кхм.,Ahem.,manual-reviewed-google,google-draft,jazz-units,452684503772,jazz-units:items.lua:115400
456729335516,"Черт, как мне не хотелось делать!","Чёрт, как же мне не хотелось это делать!","Damn, I really didn't want to do that!",manual-reviewed-google,google-draft,jazz-units,456729335516,jazz-units:items.lua:115264
457634741369,"Я многому научился у Паука, и еще большему научусь. Всегда готов поработать с ней в паре, а раз уж она работает на вас, то значит и я согласен.","Я многому научился у Паука и ещё большему научусь. Всегда готов поработать с ней в паре, а раз уж она работает на вас, значит, и я согласен.","Spider has taught me a great deal, and I still have much to learn from her. I am always glad to work by her side; if she works for you, so will I.",manual-reviewed-google,google-draft,jazz-units,457634741369,jazz-units:items.lua:133059 | jazz-units:UnitData/Thor.lua:93
459606553562,Выброс адреналина! Я чувствую - сейчас что-то случится.,Выброс адреналина! Я чувствую — сейчас что-то случится.,Adrenaline's pumping! I can feel something's about to happen.,manual-reviewed-google,google-draft,jazz-units,459606553562 | 531121055156 | 944512092544,jazz-units:items.lua:116453 | jazz-units:items.lua:116208 | jazz-units:items.lua:116464
462123594221,"По своим лупишь, мля! Нахрена?","По своим лупишь, мля! Нахрена?","You're shooting your own, fucker! What the hell?",manual-reviewed-google,google-draft,jazz-units,462123594221,jazz-units:items.lua:131460
465277985554,Скаут,Скаут,Scout,manual-reviewed-google,google-draft,jazz-units,465277985554,jazz-units:items.lua:86824 | jazz-units:UnitData/JAZZ_Legion_FlankerT2_Scout.lua:21
467553110152,"Мне нужен новый ствол, этот кончился!","Мне нужен новый ствол, этот кончился!",I need a new gun—this one's done!,manual-reviewed-google,google-draft,jazz-units,467553110152,jazz-units:items.lua:131779
473496320013,Сейчас начнется!,Сейчас начнется!,Here we go!,manual-reviewed-google,google-draft,jazz-units,473496320013 | 953737232800,jazz-units:items.lua:116421 | jazz-units:items.lua:116266
488139214789,Нанести! Смыть! Повторить!,Нанести! Смыть! Повторить!,Lather! Rinse! Repeat!,manual-reviewed-google,google-draft,jazz-units,488139214789,jazz-units:items.lua:131594
489328798165,"Лови подачу, сникерс!","Лови подачу, сникерс!","Catch this, Snickers!",manual-reviewed-google,google-draft,jazz-units,489328798165,jazz-units:items.lua:131761
493638022259,Ща под раздачу попаду!,Ща под раздачу попаду!,About to get lit up!,manual-reviewed-google,google-draft,jazz-units,493638022259,jazz-units:items.lua:131656
499865327224,В хорошей компании и работать приятнее....,В хорошей компании и работать приятнее...,Work's always better with good company...,manual-reviewed-google,google-draft,jazz-units,499865327224,jazz-units:items.lua:131121
508177537882,"Капрал Лен Андерсон, сэр! Так точно, сэр! Заебись вышло, сэр!","Капрал Лен Андерсон, сэр! Так точно, сэр! Заебись вышло, сэр!","Corporal Len Anderson, sir! Yes, sir! That was fucking awesome, sir!",manual-reviewed-google,google-draft,jazz-units,508177537882,jazz-units:items.lua:131678
508965931222,Газы!,Газы!,Gas!,manual-reviewed-google,google-draft,jazz-units,508965931222,jazz-units:items.lua:131466
513131038337,Доктор Донна «Паук» Хьюстон,Доктор Донна «Паук» Хьюстон,"Dr. Donna ""Spider"" Houston",manual-reviewed-google,google-draft,jazz-units,513131038337,jazz-units:items.lua:116036 | jazz-units:UnitData/Jazz_Spider.lua:22
514698550653,"Нет, сейчас не получится.","Нет, сейчас не получится.",No. Can't make that shot.,manual-reviewed-google,google-draft,jazz-units,514698550653,jazz-units:items.lua:115136
515173793525,А-а-а-а-а-а,А-а-а-а-а-а,Aaaaaaa!,manual-reviewed-google,google-draft,jazz-units,515173793525,jazz-units:items.lua:131360
