sep=,
ID,Text,Translation,VoiceActor,Context
137822310603,9x18,,,ModItemBobbyRayShopSubCategory Ammo 9x18 DisplayName
852886773372,9x39 мм,,,ModItemBobbyRayShopSubCategory Ammo 9x39 DisplayName
373203732372,7.62x54R,,,ModItemBobbyRayShopSubCategory Ammo 762x54 DisplayName
930379768672,7.92x57 Mauser,,,ModItemBobbyRayShopSubCategory Ammo 792 DisplayName
386324723679,30-06,,,ModItemBobbyRayShopSubCategory Ammo 3006 DisplayName
483700492318,Сигнальная ракета,,,ModItemInventoryItemCompositeDef FlareAmmo DisplayName
165119929821,Сигнальные ракеты,,,ModItemInventoryItemCompositeDef FlareAmmo DisplayNamePlural
691614229608,Осветительные боеприпасы для ракетницы.,,,ModItemInventoryItemCompositeDef FlareAmmo Description
156976081814,"9х19 мм, 9mm Ball Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Poor DisplayName
372328100854,"9х19 мм, 9mm Ball Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Poor DisplayNamePlural
246192403774,"Это как стрелять из огнестрельного оружия шариками из жеваной бумаги, из плюсов можно выделить то, что это очень дешево и много. 
Стабильная работа не гарантируется, кучность тоже, а ещё размокшая жеваная бумага может быстро засрать ваше оружие.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Poor Description
156976081814,"9х19 мм, Luger FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_FMJ DisplayName
372328100854,"9х19 мм, Luger FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_FMJ DisplayNamePlural
246192403774,"Заводской патрон 9х19, ни больше ни меньше, можно стрелять по не бронированным целям без опасений, что вам выбьет глаз затвором.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_FMJ Description
156976081814,"9х19 мм, Кустарные",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Crafted DisplayName
372328100854,"9х19 мм, Кустарные",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Crafted DisplayNamePlural
246192403774,"Производитель не известен, возможно это вы сами, рекомендуется использовать с оружием которое вы ненавидите, тогда эти патроны помогут вам скорее от него избавиться. Сильно снижают надежность оружия.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Crafted Description
378106180006,"9х19 мм, Luger JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_JHP DisplayName
888021825675,"9х19 мм, Luger JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_JHP DisplayNamePlural
442624820314,"Гражданский патрон для стрельбы по тарелкам, бронебойности от него не дождешься, зато экспансивное действие хорошее, так что цельтесь в ноги, там много артерий!",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_JHP Description
109553390621,"9х19 мм, Match 124gr OTM",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Match DisplayName
108637483108,"9х19 мм, Match 124gr OTM",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Match DisplayNamePlural
644299617955,"Вы когда-нибудь пробовали снайпинг из беретты или глока? Обязательно попробуйте, данный боеприпас позволит вам стрелять кучнее и дальше, чем прочие гражданские или самодельные. Бронебойность отсутствует как и у большинства пистолетных патронов, чуда не ждите.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_Match Description
469395250369,"9х19 мм, 7н21 ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_AP DisplayName
997988678362,"9х19 мм, 7н21 ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_AP DisplayNamePlural
482446833075,"Бронебойные патроны 9х19, наконец-то можно прострелить фанерную переборку, кусок шифера и (чем не шутит черт) сможете пробить вражескую каску. Отдача усилена соответственно.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_AP Description
469395250369,"9х19 мм, 7н31 ББ+",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_APP DisplayName
997988678362,"9х19 мм, 7н31 ББ+",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_APP DisplayNamePlural
482446833075,"Очень серьезный боеприпас, кроме шуток способен пробивать многие базовые бронежилеты, хорошая кучность, точность и настильность. Немного негативно сказывается на износе оружия, но вы же хотите наконец простреливать бронеплиты пистолетным патроном? Это ваш шанс.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x19_APP Description
865245516789,"9x18мм, 57-Н-181С Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_Poor DisplayName
360885048478,"9x18мм, 57-Н-181С Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_Poor DisplayNamePlural
285060449915,"Патрон для стрельбы по крысам, с первого раза может убить разве что ничего.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_Poor Description
865245516789,"9x18мм, ПСО FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_FMJ DisplayName
360885048478,"9x18мм, ПСО FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_FMJ DisplayNamePlural
285060449915,"Гражданский патрон для спортивной и охотничьей стрельбы, на кого охотятся с 9х18 надо ещё уточнить, но как минимум оружие будет стрелять исправно и возможно кто-то сегодня умрет.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_FMJ Description
865245516789,"9x18мм, Кустарный",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_Crafted DisplayName
360885048478,"9x18мм, Кустарный",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_Crafted DisplayNamePlural
285060449915,"Патрон собранный на коленке, по известным причинам автор возможно умер, с этим боеприпасом вы опасны для всех и даже для себя.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_Crafted Description
865245516789,"9x18мм, СП7 JHP+",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_JHP DisplayName
360885048478,"9x18мм, СП7 JHP+",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_JHP DisplayNamePlural
285060449915,"Экспансивный спец патрон, бесполезен против брони, зато по мягким тканям отрабатывает не хуже старших братьев, все равно что выстрелить в человека из дробовика.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_JHP Description
865245516789,"9x18мм, ПСТ ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_AP DisplayName
360885048478,"9x18мм, ПСТ ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_AP DisplayNamePlural
285060449915,"Стандартный патрон 9х18 с повышенными характеристиками, может он и не такой убойный, но способен противостоять базовой бронезащите.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_AP Description
865245516789,"9x18мм, 7н25 ББ+",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_APP DisplayName
360885048478,"9x18мм, 7н25 ББ+",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_APP DisplayNamePlural
285060449915,"Бронебойный патрон 9х18, из которого выжали всё что могли, чтоб пробивать более или менее серьезную защиту. Бронебойность негативно сказывается на надежности, но положительно на эффективности.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_9x18_APP Description
270886313378,".45ACP, M1911 Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_Poor DisplayName
136983924045,".45ACP, M1911 Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_Poor DisplayNamePlural
654722607287,"Какая-то китайская хренотень, работает плохо, как и всё китайское, если вам больше нечем стрелять или не хватает острых ощущений, используйте данные патроны, это лучше чем ничего.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_Poor Description
270886313378,".45ACP, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_FMJ DisplayName
136983924045,".45ACP, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_FMJ DisplayNamePlural
654722607287,"Базовый армейский патрон калибра .45, против брони он бессилен, зато способен нанести огромный урон, по мерка пистолетов. Это база.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_FMJ Description
270886313378,".45ACP, Кустарный",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_Crafted DisplayName
136983924045,".45ACP, Кустарный",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_Crafted DisplayNamePlural
654722607287,"Большой пистолетный патрон калибра .45, тут поддерживается дуализм, патрон по сути экспансивный, но и кустарный, а значит лизнуть мысли может как цели так и стрелку.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_Crafted Description
911933649700,".45ACP, +P",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_P DisplayName
399199708303,".45ACP, +P",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_P DisplayNamePlural
191747956366,"Попытка добавить базовому патрону бронебойности не изменяя конструкции пули, и это удалось, теперь владельцы базовой защиты могут трепетать. Имеются побочные эффекты, однако оно того стоит.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_P Description
587071959481,".45ACP, JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_JHP DisplayName
993338998831,".45ACP, JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_JHP DisplayNamePlural
582557259656,"Представьте что ваш пистолет стреляет 12 калибром, представили? Вот это почти тоже самое, станьте крушителем дынь, арбузов и африканских диктаторов.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_45ACP_JHP Description
674003227379,"5,7 мм, S109 ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_AP DisplayName
278698960462,"5,7 мм, S109 ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_AP DisplayNamePlural
761420797793,"Армейский бронебойный, он же и базовый патрон довольно редкого калибра. Пуля хоть и пистолетная, но эффективность практически как у автомата.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_AP Description
674003227379,"5,7 мм, SS197SR JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_JHP DisplayName
278698960462,"5,7 мм, SS197SR JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_JHP DisplayNamePlural
761420797793,Экспансивные патроны для редких бельгийских игрушек. Несмотря на экспансивную пулю патрон способен наносить урон базовой броне.,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_JHP Description
674003227379,"5,7 мм, SB193 Дозвуковой",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_Subsonic DisplayName
278698960462,"5,7 мм, SB193 Дозвуковой",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_Subsonic DisplayNamePlural
761420797793,"Дозвуковой патрон калибра 5.7, редкий и не очень нужный, однако если нужно работать швейной машинкой без шансов на обнаружение, это то что нужно. НЕ ЗАБУДЬТЕ НАДЕТЬ ГЛУШИТЕЛЬ !!!",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_57_Subsonic Description
111421465880,"4,6 мм, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_FMJ DisplayName
171557918481,"4,6 мм, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_FMJ DisplayNamePlural
468404152064,"Базовый армейский патрон 4.6мм, для МП-7. Ни убавить ни прибавить, сочетает в себе легкий вес пули, дешевизну и наличие бронебойных свойств из-за своих размеров.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_FMJ Description
111421465880,"4,6 мм, DM11 ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_AP DisplayName
171557918481,"4,6 мм, DM11 ББ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_AP DisplayNamePlural
468404152064,"Бронебойный патрон для МП-7, Редкий боеприпас, вы либо мажор, либо счастливчик. Считайте, что стреляете золотыми слитками.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_AP Description
111421465880,"4,6 мм, V-Max JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_JHP DisplayName
171557918481,"4,6 мм, V-Max JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_JHP DisplayNamePlural
468404152064,"Экспансивная версия патрона для МП-7, разумеется это не обычный пистолетный патрон, так что и экспансивность не на высоте, но и в бронепробитии данный патрон не сильно потерял.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_46_JHP Description
527688384074,"7.62x25, Lot 66-3 CN Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_Poor DisplayName
871962221654,"7.62x25, Lot 66-3 CN",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_Poor DisplayNamePlural
496628262702,"Это самое отвратительное что вы можете вставить в своё оружие, если ты этим пользовался, я не хочу иметь с тобой дел.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_Poor Description
527688384074,"7.62x25, 57-Н-134С (FMJ)",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_FMJ DisplayName
871962221654,"7.62x25, 57-Н-134С (FMJ)",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_FMJ DisplayNamePlural
496628262702,"Базовый устаревший во всех смыслах пистолетный патрон, но это всё тот же паровозик, который смог.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_FMJ Description
527688384074,"7.62x25, ПСТ (ББ)",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_AP DisplayName
871962221654,"7.62x25, ПСТ (ББ)",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_AP DisplayNamePlural
496628262702,"Бронебойный патрон 7.62х25, на самом деле он не бронебойный, но ничего лучше в данном калибре нету. Неплохо подходит для стрельбы в спину союзников.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_AP Description
527688384074,"7.62x25, Wolf JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_JHP DisplayName
871962221654,"7.62x25, Wolf JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_JHP DisplayNamePlural
496628262702,"Экспансивный патрон, на сколько это вообще возможно, коммерческий дешевый, но какой есть. Тут надо брать не качеством, а количеством.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_762x25_JHP Description
865245516789,.38 Special FMJ,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_38special_FMJ DisplayName
360885048478,.38 Special FMJ,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_38special_FMJ DisplayNamePlural
285060449915,"Стандартный патрон для дамских сверчков, мелкий револьверный патрон, нельзя носить россыпью, можно просто не нащупать в кармане.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_38special_FMJ Description
865245516789,.38 Special JHP,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_38special_JHP DisplayName
360885048478,.38 Special JHP,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_38special_JHP DisplayNamePlural
285060449915,"Стандартный патрон для дамских сверчков, но экспансивный, можно вытащить револьвер из носка и размозжить кому-то голову в упор.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_38special_JHP Description
865245516789,.357 Mag FMJ,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_357_FMJ DisplayName
360885048478,.357 Mag FMJ,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_357_FMJ DisplayNamePlural
285060449915,"Один из лучших револьверных патронов, не стареющая классика, хорош везде и всем.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_357_FMJ Description
865245516789,.357 Mag JHP,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_357_JHP DisplayName
360885048478,.357 Mag JHP,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_357_JHP DisplayNamePlural
285060449915,"Экспансивный патрон калибра .357, если вам мало мощи обычной пули, с броней он разумеется не справляется, зато откусить кому-то бочок можно легко.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_357_JHP Description
283758588700,".44, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_FMJ DisplayName
124552577193,".44, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_FMJ DisplayNamePlural
472698757891,"Это Магнум, он не нуждается в представлении, им можно даже не попадать, все итак поймут кто тут папа.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_FMJ Description
385574320141,".44, JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_JHP DisplayName
560329197004,".44, JHP",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_JHP DisplayNamePlural
655933065301,"Экспансивная версия .44го, если хочется порвать кого-то на ошметки.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_JHP Description
189935598461,".44, Match",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_Match DisplayName
807918005698,".44, Match",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_Match DisplayNamePlural
821434202204,"Коммерческий патрон увеличенной кучности, на случай если надо донести свою крутость на большее расстояние.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_44CAL_Match Description
224747486019,.50AE FMJ,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_50AE_FMJ DisplayName
272581385016,.50AE FMJ,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_50AE_FMJ DisplayNamePlural
928449338739,"Дорогой, мощный и бесполезный, подходит для боевиков, но не для войны.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_50AE_FMJ Description
224747486019,.50AE JHP,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_50AE_JHP DisplayName
272581385016,.50AE JHP,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_50AE_JHP DisplayNamePlural
928449338739,"Дорогой, даже дороже обычной версии патрона, экспансивный и бесполезный. Но крутость данного патрона не оспорима.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_50AE_JHP Description
865245516789,.30 Cal M1 Ball,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_FMJ DisplayName
360885048478,.30 Cal M1 Ball,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_FMJ DisplayNamePlural
285060449915,"Вроде это армейский образец, но это не точно, он на столько стар, что его просто продают ведрами вместе с другими старыми патронами.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_FMJ Description
865245516789,.30 Cal M27 Трассер,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_Tracer DisplayName
360885048478,.30 Cal M27 Трассер,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_Tracer DisplayNamePlural
285060449915,"Более современный армейский трассирующий вариант, современный ли? Как бы то ни было им можно выстрелить и даже попасть и помочь попасть другим",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_Tracer Description
865245516789,.30 Cal M18 +P,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_P DisplayName
360885048478,.30 Cal M18 +P,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_P DisplayNamePlural
285060449915,Попытка сделать устаревший патрон бронебойным путем повышения давления. Уверенно справится с фанерой или кожанной курткой.,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_30_P Description
333321938927,792x33мм Pist. Patr. 43 Ball,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_FMJ DisplayName
789710016757,792x33мм Pist. Patr. 43 Ball,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_FMJ DisplayNamePlural
527669776671,"Конечно было бы не плохо сдать их в ломбард, но они ничерта не стоят, так что поливайте от души, это бесплатно. Стандартный армейский патрон.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_FMJ Description
333321938927,792x33мм L'spur Трассер,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_Tracer DisplayName
789710016757,792x33мм L'spur Трассер,,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_Tracer DisplayNamePlural
527669776671,"Версия патрона с трассером, иными словами прокладывающий путь к душам и сердцам по ту сторону ствола, патрон старый, но светит всё также.... кажется.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_Tracer Description
333321938927,792x33мм Pist. Patr. 43 m.E. (ББ),,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_AP DisplayName
789710016757,792x33мм Pist. Patr. 43 m.E. (ББ),,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_AP DisplayNamePlural
527669776671,"Бронебойный вариант армейского патрона 7.92х33 FMJ, на сколько это вообще возможно, все кто может подтвердить умерли от старости.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_792x33_AP Description
574593171535,"5,56мм, .223 Rem Commercial Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_Poor DisplayName
785279043850,"5,56 мм, .223 Rem Commercial Substandard",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_Poor DisplayNamePlural
790646713962,"Можно сказать что это коммерческий патрон калибра 5.56, на деле же это не выдающийся охотничий .223, нет даже уверенности, что в нем хватит мощности для автоматической стрельбы.",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_Poor Description
574593171535,"5,56мм, Кустарный",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_Crafted DisplayName
785279043850,"5,56 мм, Кустарный",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_Crafted DisplayNamePlural
790646713962,"Что будет, если на коленке собрать современный патрон, наплевав на всякие допуски? Правильно, он заклинит, отымеет ваше оружие и поможет отыметь вас, но у него хотя бы пуля не из бумаги...",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_Crafted Description
574593171535,"5,56мм, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_FMJ DisplayName
785279043850,"5,56 мм, FMJ",,,ModItemInventoryItemCompositeDef JAZZ_AMMO_556_FMJ DisplayNamePlural
