stem,ru_text,wav_bytes,has_audio,source_txt
082,"Извини, я пишу поэму для своей девушки. Нельзя отрывать гения от работы.",72205,1,173_henning.txt
083,"Какая жалость. Если бы я знал об этом раньше... Хм... Не забывай, я  наемник. В следующий раз предупреди меня пораньше, ja?",126870,1,173_henning.txt
084,"Это Хеннинг фон Браниц. В настоящий момент я не могу ответить на ваш звонок. Пожалуйста, оставьте сообщение после сигнала.",114585,1,173_henning.txt
085,"Похоже, наше сотрудничество подошло к концу. Желаю тебе удачи.",64434,1,173_henning.txt
086,"Тор тоже с тобой? В таком случае я отклоняю твое предложение. Ты скоро узнаешь, почему. Желаю удачи... Она тебе понадобится.",119247,1,173_henning.txt
087,,0,0,173_henning.txt
088,"Nein! Одного задания вместе с Рикошетом мне хватило. Некоторые люди не умеют учиться на своих ошибках, но он... он просто сумасшедший болван. Нет! Ни за что!",160313,1,173_henning.txt
089,Я предлагаю продлить мой контракт. Что ты об этом думаешь?,56425,1,173_henning.txt
090,Согласен!,15774,1,173_henning.txt
091,Выезжаю.,16273,1,173_henning.txt
092,Ты смог убедить Рудольфа? Работать с ним - одно удовольствие... Хотя у меня нехорошее предчувствие...,95010,1,173_henning.txt
093,,0,0,173_henning.txt
094,"Возможно, я совершаю ошибку, но я не упущу шанса оказаться в одном отряде с Фиделем.",83994,1,173_henning.txt
095,"Никогда бы не подумал, что ты предложишь мне работу еще раз... Век живи, век учись!",87203,1,173_henning.txt
096,Я сказал...,19365,1,173_henning.txt
097,"""Наемник"" - это человек, который работает за ДЕНЬГИ. Я не занимаюсь благотворительностью...",89422,1,173_henning.txt
098,Такие действия плохо отражаются на репутации командиров...,55874,1,173_henning.txt
099,"Значит, ты богат, как Крез... Один умер, купим другого, никаких проблем. Но меня крайне настораживает уровень смертности в твоей команде.",136413,1,173_henning.txt
100,Тор вызывает у меня неудержимое желание набить ему морду. Хочешь продлить контракт? да ни за что.,91664,1,173_henning.txt
101,,0,0,173_henning.txt
102,Я могу объяснить причину своего отказа одним словом: РИКОШЕТ!,68065,1,173_henning.txt
103,"Мы с Рудольфом хорошая команда. Таких людей, как он, очень немного... Другими словами, я в деле.",96112,1,173_henning.txt
104,,0,0,173_henning.txt
105,"Когда я работал инструктором на Кубе, я знал парня, который был очень похож на Фиделя... Хорошее было время... Я остаюсь из-за него, а не потому, что мне так нравится твой план.",170190,1,173_henning.txt
106,Я сказал...,36077,1,173_henning.txt
107,У тебя на банковском счете денег - кот наплакал. Это невозможно.,67135,1,173_henning.txt
108,Алло!,11707,1,173_henning.txt
109,,34454,1,173_henning.txt
110,У меня мало времени...,25382,1,173_henning.txt
111,Какова продолжительность контракта?,31948,1,173_henning.txt
112,"Перезвони мне, но только когда решишь, что именно тебе нужно.",61182,1,173_henning.txt
113,Скажу тебе прямо - я НЕНАВИЖУ работать с Тором.,54224,1,173_henning.txt
114,,0,0,173_henning.txt
115,Просто напоминаю - срок моего контракта скоро истекает.,63957,1,173_henning.txt
116,"Моя квалификация повышается. Говорят, рано или поздно окупаются любые усилия... И возвращаются наличными.",116200,1,173_henning.txt
